work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Analyst,98000,USD,98000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,199000,USD,199000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,145000,USD,145000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,260000,USD,260000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,US,Remote,United States,M,ML Development and Research
2022,Mid-level,Full-time,Research Engineer,100000,EUR,105066,GB,Hybrid,United Kingdom,S,Other
2023,Mid-level,Full-time,Data Engineer,90000,GBP,110736,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,70000,GBP,86128,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Senior,Full-time,Decision Scientist,185900,USD,185900,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Decision Scientist,129300,USD,129300,US,In-person,United States,M,Advanced Data Science and Research
2023,Executive,Full-time,Data Engineer,200000,USD,200000,US,In-person,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Data Engineer,145000,USD,145000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,175000,USD,175000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Analytics Engineer,289800,USD,289800,GB,In-person,United Kingdom,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,214000,USD,214000,GB,In-person,United Kingdom,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Data Analyst,142000,USD,142000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,87500,USD,87500,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,220000,USD,220000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,165000,USD,165000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,45000,EUR,48585,ES,In-person,Spain,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,36000,EUR,38868,ES,In-person,Spain,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,280830,USD,280830,CA,Remote,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,173175,USD,173175,CA,Remote,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,195000,USD,195000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,105000,USD,105000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,85000,USD,85000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,BI Developer,75000,GBP,92280,GB,In-person,United Kingdom,M,BI and Visualization
2023,Mid-level,Full-time,BI Developer,40000,GBP,49216,GB,In-person,United Kingdom,M,BI and Visualization
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,NLP Engineer,69500,EUR,75038,ES,Remote,Spain,M,ML Development and Research
2023,Senior,Full-time,NLP Engineer,60000,EUR,64781,ES,Remote,Spain,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,174350,USD,174350,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,126800,USD,126800,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,NLP Engineer,66200,EUR,71475,IT,Remote,Italy,M,ML Development and Research
2023,Senior,Full-time,NLP Engineer,57000,EUR,61541,IT,Remote,Italy,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,245000,USD,245000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,140000,USD,140000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Analytics Engineer,231250,USD,231250,US,Remote,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,138750,USD,138750,US,Remote,United States,M,Analytics Engineering and Consulting
2023,Mid-level,Full-time,Machine Learning Engineer,155000,USD,155000,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,125000,USD,125000,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Data Engineer,242000,USD,242000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,195000,USD,195000,US,In-person,United States,M,Data Engineering and Integration
2023,Entry-level,Full-time,Research Scientist,155000,USD,155000,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Research Scientist,125000,USD,125000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Mid-level,Full-time,Machine Learning Engineer,160000,USD,160000,US,Remote,United States,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,140000,USD,140000,US,Remote,United States,M,ML Development and Research
2023,Mid-level,Full-time,Data Specialist,110000,USD,110000,US,In-person,United States,M,Data Management and Analysis
2023,Mid-level,Full-time,Data Specialist,70000,USD,70000,US,In-person,United States,M,Data Management and Analysis
2023,Senior,Full-time,Data Scientist,183924,USD,183924,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,125760,USD,125760,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,150000,USD,150000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,105000,USD,105000,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Analytics Engineer,350000,GBP,430640,GB,In-person,United Kingdom,M,Analytics Engineering and Consulting
2023,Mid-level,Full-time,Analytics Engineer,50000,GBP,61520,GB,In-person,United Kingdom,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Principal Data Scientist,80000,EUR,86374,ES,Remote,Spain,L,Advanced Data Science and Research
2023,Mid-level,Contract,ML Engineer,30000,USD,30000,US,Remote,United States,S,Other
2023,Mid-level,Contract,ML Engineer,25500,USD,25500,US,Remote,United States,S,Other
2023,Senior,Full-time,Data Scientist,175000,USD,175000,CA,Remote,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,120000,USD,120000,CA,Remote,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,219000,USD,219000,CA,In-person,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,141000,USD,141000,CA,In-person,Canada,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,147100,USD,147100,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,90700,USD,90700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,130000,USD,130000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,100000,USD,100000,US,Remote,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Applied Scientist,213660,USD,213660,US,In-person,United States,L,Advanced Data Science and Research
2023,Entry-level,Full-time,Applied Scientist,130760,USD,130760,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Data Modeler,147100,USD,147100,US,In-person,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Modeler,90700,USD,90700,US,In-person,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Scientist,170000,USD,170000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,150000,USD,150000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,150000,USD,150000,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,110000,USD,110000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Research Engineer,275000,USD,275000,DE,In-person,Germany,M,Other
2023,Senior,Full-time,Research Engineer,174000,USD,174000,DE,In-person,Germany,M,Other
2023,Senior,Full-time,Analytics Engineer,230000,USD,230000,GB,Remote,United Kingdom,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,143200,USD,143200,GB,Remote,United Kingdom,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Business Intelligence Engineer,225000,USD,225000,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,156400,USD,156400,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,130000,USD,130000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Strategist,90000,USD,90000,CA,In-person,Canada,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Strategist,72000,USD,72000,CA,In-person,Canada,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Engineer,253200,USD,253200,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,90700,USD,90700,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Computer Vision Engineer,342810,USD,342810,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Computer Vision Engineer,184590,USD,184590,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Analyst,105380,USD,105380,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,64500,USD,64500,US,In-person,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Compliance Data Analyst,30000,USD,30000,NG,Remote,Nigeria,L,Core Data Analysis
2023,Entry-level,Full-time,Applied Scientist,204620,USD,204620,US,In-person,United States,L,Advanced Data Science and Research
2023,Entry-level,Full-time,Applied Scientist,110680,USD,110680,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,270703,USD,270703,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,221484,USD,221484,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,212750,USD,212750,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,185000,USD,185000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,262000,USD,262000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,245000,USD,245000,US,Remote,United States,M,Advanced Data Science and Research
